Frame,Total Movement
0.03323126520681265,0
0.0664625304136253,1.0363090070405167e-07
0.09969379562043797,1.0363090070405167e-07
0.1329250608272506,1.0363090070405167e-07
0.16615632603406327,1.0363090070405167e-07
0.19938759124087593,1.0363090070405167e-07
0.23261885644768857,1.0363090070405167e-07
0.2658501216545012,1.0363090070405167e-07
0.29908138686131386,1.0363090070405167e-07
0.33231265206812655,1.0363090070405167e-07
0.3655439172749392,1.0363090070405167e-07
0.39877518248175187,9.258854128954772e-08
0.4320064476885645,9.258854128954772e-08
0.46523771289537713,9.258854128954772e-08
0.4984689781021898,9.258854128954772e-08
0.5317002433090025,9.258854128954772e-08
0.5649315085158151,9.258854128954772e-08
0.5981627737226277,9.258854128954772e-08
0.6313940389294405,9.258854128954772e-08
0.6646253041362531,9.258854128954772e-08
0.6978565693430657,9.258854128954772e-08
0.7310878345498784,4.487091235900193e-08
0.764319099756691,4.487091235900193e-08
0.7975503649635037,4.487091235900193e-08
0.8307816301703164,4.487091235900193e-08
0.864012895377129,4.487091235900193e-08
0.8972441605839416,4.487091235900193e-08
0.9304754257907543,4.487091235900193e-08
0.9637066909975669,4.487091235900193e-08
0.9969379562043796,4.487091235900193e-08
1.0301692214111922,4.487091235900193e-08
1.063400486618005,9.091252558885916e-07
1.0966317518248176,9.091252558885916e-07
1.1298630170316302,9.091252558885916e-07
1.163094282238443,9.091252558885916e-07
1.1963255474452554,9.091252558885916e-07
1.2295568126520682,9.091252558885916e-07
1.262788077858881,9.091252558885916e-07
1.2960193430656934,9.091252558885916e-07
1.3292506082725062,9.091252558885916e-07
1.3624818734793187,9.091252558885916e-07
1.3957131386861314,5.0150114914466596e-08
1.4289444038929442,5.0150114914466596e-08
1.4621756690997567,5.0150114914466596e-08
1.4954069343065695,5.0150114914466596e-08
1.528638199513382,5.0150114914466596e-08
1.5618694647201947,5.0150114914466596e-08
1.5951007299270075,5.0150114914466596e-08
1.62833199513382,5.0150114914466596e-08
1.6615632603406327,5.0150114914466596e-08
1.6947945255474453,5.0150114914466596e-08
1.728025790754258,4.1766758382755476e-08
1.7612570559610705,4.1766758382755476e-08
1.7944883211678833,4.1766758382755476e-08
1.827719586374696,4.1766758382755476e-08
1.8609508515815085,4.1766758382755476e-08
1.8941821167883213,4.1766758382755476e-08
1.9274133819951338,4.1766758382755476e-08
1.9606446472019465,4.1766758382755476e-08
1.9938759124087593,4.1766758382755476e-08
2.027107177615572,4.1766758382755476e-08
2.0603384428223843,3.3516788584839387e-07
2.093569708029197,3.3516788584839387e-07
